step,joint_pos,eef_pos,reward,done
246,"[0.07410238200882042, 1.0081944003719872, -0.12563963752663485, -1.6840686620444523, -0.7682023807309697, 1.9493652982181826, 0.6052397059304008]","[-0.038552351293432256, -0.14704107402186226, 0.8589192437659807]",0.0,False
247,"[0.0796767045252218, 1.0284266327600045, -0.13251408405784673, -1.6637098091308924, -0.767001700389912, 1.9358555493580893, 0.6167864677666396]","[-0.03793707721518691, -0.14932812919007066, 0.8557267744434292]",0.0,False
248,"[0.0859505409943483, 1.0543235212658766, -0.14286089467890375, -1.6475801554392973, -0.7523367041008189, 1.910281617823662, 0.6129462876393552]","[-0.0450451409912439, -0.15344776992318204, 0.84933159558599]",0.0,False
249,"[0.102811022285092, 1.068148962679978, -0.1652486045228007, -1.6282004671329469, -0.7783867101632812, 1.8709286490805654, 0.6199832642931461]","[-0.043626138519161646, -0.16395581362217626, 0.8559104284712017]",0.0,False
250,"[0.11723302569443655, 1.0791011255924061, -0.1921476082317499, -1.6209296553676311, -0.7856995306058542, 1.83256997846541, 0.6316561300220525]","[-0.04777550106445998, -0.17633670676357754, 0.8628408468508104]",0.0,False
251,"[0.1278944608115806, 1.0919948751753557, -0.2026198614337212, -1.6074092200921033, -0.7806771707609743, 1.8009678190085565, 0.6215983362141341]","[-0.050671607741099405, -0.17944667010811316, 0.8652510893828017]",0.0,False
252,"[0.1356944131505721, 1.100117420260115, -0.18564143267908373, -1.5875684439937454, -0.7643303119457779, 1.778791843962891, 0.6116115045312702]","[-0.047901702201205626, -0.16563703251766776, 0.863261575872134]",0.0,False
253,"[0.14780931101515088, 1.0965316412070207, -0.17400653933225094, -1.5715940459248288, -0.7874518301200426, 1.758385855932941, 0.6269333165268178]","[-0.03749791698143956, -0.15528851502936936, 0.8694964602960092]",0.0,False
254,"[0.1545941400303383, 1.0958045147644133, -0.16382951054642858, -1.5882593936226435, -0.785572110260824, 1.741333396290341, 0.6430913683072821]","[-0.045533351934558236, -0.14810346561094523, 0.8677474117688363]",0.0,False
255,"[0.15045901025036892, 1.1010216381473636, -0.1615414693122258, -1.5834401380347745, -0.7495774795352419, 1.7432507794890502, 0.6546635147981008]","[-0.05093112603056857, -0.14451405116572213, 0.8623113166675273]",0.0,False
256,"[0.15459002035598812, 1.1025165378159105, -0.1684540078575276, -1.548851327947215, -0.7649461871208451, 1.7369567325993818, 0.6822048848257655]","[-0.034496108218734854, -0.1462867786347624, 0.8707225116148442]",0.0,False
257,"[0.16228325001462304, 1.1172352328789352, -0.17197257041426922, -1.534921203495701, -0.7802867147819486, 1.716113640799922, 0.704771793288485]","[-0.03258179594008673, -0.14749967338796405, 0.8717390357465452]",0.0,False
258,"[0.16840182463311143, 1.136083996340504, -0.1832441193047872, -1.5421303827899426, -0.7627593791712219, 1.6903895316111601, 0.7127836741142485]","[-0.04795885583605928, -0.15194047772253602, 0.8656620198571516]",0.0,False
259,"[0.17714144324291903, 1.1581901151823932, -0.20122016023043954, -1.5576886323516348, -0.7619523663035416, 1.6646965379653522, 0.7216997292247701]","[-0.06617663987690947, -0.16140689126726077, 0.8606743285836107]",0.0,False
260,"[0.18855705738719372, 1.1857074307485835, -0.2071852034590651, -1.5440242741888948, -0.8032915803926539, 1.6481530312684556, 0.7507668855458983]","[-0.06629714002798998, -0.16591623112040352, 0.8573731041653742]",0.0,False
261,"[0.19119296719210105, 1.210461379512845, -0.20116990574380084, -1.5395589979330349, -0.794584247106031, 1.635484352512975, 0.7758461007940823]","[-0.07517698127226977, -0.16284404016863666, 0.847167521277201]",0.0,False
262,"[0.18161708365107287, 1.2189029694987514, -0.20516047788169775, -1.5224851010588683, -0.7307327208693007, 1.6152517016949328, 0.7637426314010134]","[-0.08444101524700098, -0.1624035392480243, 0.8443592438228067]",0.0,False
263,"[0.17276811503053616, 1.2239371953576839, -0.19264246492343276, -1.4782663748070028, -0.7215314280558578, 1.5974509391019605, 0.7238239259382881]","[-0.07245961778693315, -0.15712935050712667, 0.8472957654694564]",0.0,False
264,"[0.17184566956969713, 1.2269025460728895, -0.1785362798560747, -1.4649697719595074, -0.7337295714778617, 1.585535516077675, 0.6832790258948036]","[-0.06699605120122057, -0.15114245326290168, 0.8477102314095498]",0.0,False
265,"[0.17718263453971525, 1.2302201737363712, -0.17853340235024048, -1.4821364922812894, -0.7537726456266853, 1.566449140981929, 0.6632841922220661]","[-0.07501059665422288, -0.15313325886706472, 0.848483504436477]",0.0,False
266,"[0.1869786879737459, 1.231476014589861, -0.17443226390455632, -1.4722421047581329, -0.768379976991429, 1.5488859169105746, 0.6656828305199768]","[-0.07074827332774991, -0.14869533269903412, 0.852427823443638]",0.0,False
267,"[0.2018744932190293, 1.2368274619608788, -0.17852780570790483, -1.4758902854398763, -0.8235024812233039, 1.5385482420410408, 0.6669205361659557]","[-0.06488025252278437, -0.15022019768182138, 0.8568611911775356]",0.0,False
268,"[0.20252207149023904, 1.2410572064666943, -0.16876357699139477, -1.4709838697754622, -0.8365069861077303, 1.5297626545005052, 0.6417236756510505]","[-0.063488321014293, -0.14720004234822548, 0.8564308663327259]",0.0,False
269,"[0.20087274365617167, 1.2518082577592928, -0.1768982465267663, -1.4484319295627086, -0.858383055063139, 1.5240803054224306, 0.6201888173752751]","[-0.05565864165332646, -0.15265626415872566, 0.8590169141523409]",0.0,False
270,"[0.210369225699338, 1.2612420837478642, -0.19138369131678498, -1.4454525478379385, -0.9162205154960429, 1.5054099003296904, 0.6040543218821983]","[-0.04868020239662923, -0.16249207512291178, 0.8671455978095873]",0.0,False
271,"[0.22260613492310438, 1.2654872150871035, -0.1771024678137643, -1.4336013920610267, -0.9519952958234751, 1.4829220849199023, 0.5969437376418876]","[-0.040791745772238576, -0.1531856446531264, 0.8710979395870208]",0.0,False
272,"[0.22587399040995657, 1.2792901388732412, -0.16962023459908018, -1.4287071084860923, -1.0052414452721614, 1.4655871162194272, 0.5848697652198303]","[-0.036035270952122264, -0.15215622600131157, 0.8714702643159559]",0.0,False
273,"[0.22812640217198518, 1.2841476495220108, -0.158492815170531, -1.4224036533140227, -1.0495667351027085, 1.4511012225071576, 0.5763242216934636]","[-0.02924610511498349, -0.14949344697646333, 0.8740900483212949]",0.0,False
274,"[0.22989834342259358, 1.2724415591441842, -0.14193697311110431, -1.435624465105244, -1.0886308065020327, 1.4461249050765839, 0.5662824979382282]","[-0.023957096023595047, -0.14295524009860558, 0.8778570806507344]",0.0,False
275,"[0.22177216146721135, 1.251568218773687, -0.12796354565369344, -1.4593949373248631, -1.0881672682332038, 1.4597878071436734, 0.5413742844416093]","[-0.02595766923611684, -0.13996129936800678, 0.8782348735948253]",0.0,False
276,"[0.20640714825182357, 1.2300962916653118, -0.126216929350694, -1.493925531887278, -1.0424863127744903, 1.4799580755701014, 0.5094815441778031]","[-0.04014632664396958, -0.14436944107547198, 0.8747026260432611]",0.0,False
277,"[0.19638178425942207, 1.209431254307449, -0.13622500775567534, -1.50340413728207, -0.9929314102651147, 1.4816900325176314, 0.48756187179712]","[-0.047250706400013776, -0.15033448744812372, 0.8801274987923644]",0.0,False
278,"[0.18594637626146565, 1.1928875764431828, -0.13891048739314918, -1.4889865953356882, -0.9431484018094819, 1.4848822397518684, 0.4620486433234335]","[-0.045137680972440745, -0.15056282885746408, 0.8863282146653231]",0.0,False
279,"[0.16987851119277467, 1.180124668533622, -0.14034124965280562, -1.4532745001142224, -0.8747678101112688, 1.504227979336014, 0.4355659188310647]","[-0.03673458620114217, -0.14844809405343184, 0.8891768122564471]",0.0,False
280,"[0.1576324990935149, 1.1801195958123674, -0.14333690504183452, -1.417677836865034, -0.8610835417665768, 1.535817667538249, 0.41687890782551645]","[-0.021399160967841988, -0.15057985515929484, 0.8903842318701364]",0.0,False
281,"[0.15426487808572092, 1.1903708165746119, -0.15497728983761144, -1.4148010265231663, -0.8795885251346637, 1.5712872279321635, 0.4190243172381274]","[-0.015725558151949842, -0.1586488880056579, 0.8847407771231871]",0.0,False
282,"[0.15409010628453812, 1.1950648640787749, -0.17379600272956, -1.4211258039116457, -0.8816737302298244, 1.606451368757295, 0.4501881127355196]","[-0.01497289431937908, -0.1675528794523189, 0.8800300999036682]",0.0,False
283,"[0.15150444775489463, 1.2028063648203218, -0.1909288923265835, -1.4394700961048137, -0.8894460041668463, 1.6370593406684029, 0.4735103166012506]","[-0.020332489722592252, -0.17859336527822683, 0.8728217150866879]",0.0,False
284,"[0.15090221046218583, 1.2050094438524737, -0.20740046271634285, -1.4669150468183814, -0.8922812125057477, 1.647536635953654, 0.47094703207792593]","[-0.03167087179666775, -0.18951859261752774, 0.8687781661627823]",0.0,False
285,"[0.15030075155242775, 1.1936856013797856, -0.21732723841016383, -1.4874230438803346, -0.8776056436329642, 1.657702572238086, 0.4724899438501995]","[-0.037957510789103, -0.19418893900825163, 0.870127270961354]",0.0,False
286,"[0.14768437425040942, 1.180959794067617, -0.21412824353090093, -1.494624765911602, -0.8792217969701445, 1.6860758508540217, 0.48594459247025223]","[-0.033043261322586046, -0.19220678267832234, 0.8701668875134005]",0.0,False
287,"[0.15577350430785245, 1.1666309289622503, -0.21844440171670582, -1.5205382262274194, -0.9342406240685948, 1.7134658299725203, 0.5065938499364442]","[-0.02620656780946104, -0.1941078126087134, 0.8737589662060187]",0.0,False
288,"[0.15878714050417284, 1.1525609240457926, -0.20744085981559718, -1.561407223341034, -0.9473769296102031, 1.737761745858118, 0.516519080522721]","[-0.033218976407068085, -0.18832159707955562, 0.8683974304767619]",0.0,False
289,"[0.16256522455833758, 1.1386745457778988, -0.21362191770900546, -1.5818334887659862, -0.9798810816189684, 1.7607009160550726, 0.5256134454244658]","[-0.030063684938194286, -0.1902626411847821, 0.8709837762075283]",0.0,False
290,"[0.1754896141677452, 1.1351583270125396, -0.21832174089259196, -1.6116218429706215, -1.0594080537780521, 1.76459814283463, 0.5403375421931159]","[-0.027520913763105993, -0.19375896766693634, 0.8746927535801877]",0.0,False
291,"[0.18486444433402363, 1.1411409678503814, -0.20302797593884878, -1.6215043358546377, -1.1235948186692335, 1.7643262967721762, 0.5627895620986819]","[-0.022745354144838716, -0.18548481745991968, 0.8710069422123259]",0.0,False
292,"[0.1904524635112151, 1.1382864456726765, -0.19315914379863583, -1.6382849309817513, -1.157222349911825, 1.7643791995617224, 0.6132676942781172]","[-0.02238828914784315, -0.17940232134379508, 0.8689630378596136]",0.0,False
293,"[0.19628500131453303, 1.1408778657089824, -0.1889057537465007, -1.66724035480747, -1.2198422340543684, 1.7712292391942974, 0.6590450401879784]","[-0.02498899727549498, -0.17817151842318024, 0.864718605856898]",0.0,False
294,"[0.20179061503689016, 1.1361304600390736, -0.20859749307853107, -1.717185858242731, -1.2716429373624205, 1.7881217103766953, 0.6756527427714342]","[-0.03534818565412991, -0.1894131585983981, 0.8628002051852698]",0.0,False
295,"[0.21002889732839825, 1.1158277704930375, -0.2248255792026892, -1.7739051014361713, -1.2956889501270294, 1.800663850298214, 0.667205782512828]","[-0.04872794176539189, -0.1974410595169677, 0.8661350194947768]",0.0,False
296,"[0.21247891302265778, 1.0880116538162456, -0.22504830595955305, -1.807370581364702, -1.2839446546088726, 1.8184379187574344, 0.662994560066991]","[-0.055326040868573276, -0.19523270850504715, 0.8695627019018473]",0.0,False
297,"[0.21209685427775224, 1.0676861785181277, -0.24086024605047213, -1.816927506084174, -1.3059548503112972, 1.838890042323996, 0.6681007770157653]","[-0.0485290636024285, -0.2010999653856763, 0.8784932659615685]",0.0,False
298,"[0.21106500164927497, 1.0607010178207836, -0.24751759155481315, -1.8318674577131298, -1.337269696227314, 1.859328791062499, 0.6613184199030073]","[-0.04673810915343785, -0.20501056848783997, 0.8794974323198606]",0.0,False
299,"[0.20650532086275736, 1.0653223056406878, -0.2504531366374426, -1.8360739768674472, -1.3511737499655094, 1.873815561515058, 0.6359519783567389]","[-0.04845603672100107, -0.20801701673529138, 0.8753879881097583]",0.0,False
300,"[0.20444801407246127, 1.0701933159689527, -0.26784301670263627, -1.8180136164066034, -1.3601658044176639, 1.872323268820677, 0.616479032238265]","[-0.04141861527477271, -0.21783164868754973, 0.8812360692850714]",0.0,False
301,"[0.20824844136536474, 1.0623521532287157, -0.2773611544240243, -1.8244727052898078, -1.357887795333095, 1.8516425221279036, 0.5985363206296708]","[-0.042476835633727325, -0.22364278397013315, 0.8902514206741607]",0.0,False
302,"[0.21300552450748977, 1.051036182731609, -0.2880278729642476, -1.8154603671330056, -1.3448278825268858, 1.8183705981958271, 0.5803199462257829]","[-0.03887775736995362, -0.22837753454838622, 0.9051945670273054]",0.0,False
303,"[0.2184355836111598, 1.0428899846525124, -0.28807076164437073, -1.7904419619617562, -1.3076502775017904, 1.7708383794799099, 0.5839828440313822]","[-0.03282345358356432, -0.2270543672292864, 0.9205637773905155]",0.0,False
304,"[0.22823074806000346, 1.039705568562517, -0.2773117544332734, -1.7633182346803657, -1.2940984822816954, 1.7113817213059406, 0.606147655056858]","[-0.024345712559759, -0.21824939321248255, 0.9343665878018667]",0.0,False
305,"[0.23090887237867774, 1.0403493206351397, -0.2566554451548134, -1.7292693326722552, -1.2934861614825501, 1.6643829997080544, 0.6298206357933473]","[-0.012409974902991068, -0.2064140450592654, 0.9440843163634912]",0.0,False
306,"[0.23061635712981912, 1.0357933711549527, -0.21657354634997386, -1.7207056694813976, -1.316094383989597, 1.641525605025363, 0.6338878709238366]","[-0.003580927150880502, -0.18668127154906983, 0.9437602006229764]",0.0,False
307,"[0.22577044979349356, 1.0313747810591125, -0.19314287695001872, -1.7282837549388224, -1.3177460408594746, 1.6282030635062605, 0.6335313646206093]","[-0.006093596193636162, -0.1770793272379751, 0.9406815908865237]",0.0,False
308,"[0.21369715080211887, 1.0348519862929109, -0.18059711649650495, -1.725806632356861, -1.2958399576960655, 1.6255584327873343, 0.6486677149511366]","[-0.011990573802158656, -0.17711086596285391, 0.9354543851684634]",0.0,False
309,"[0.20939699189251715, 1.034415708371422, -0.1867223726823557, -1.7354503260800154, -1.316150374674618, 1.632146416061474, 0.6561068586824313]","[-0.012990698011313211, -0.1828803284931047, 0.9349493037149248]",0.0,False
310,"[0.21233471788577105, 1.029446131396444, -0.20349625554108255, -1.7630745267779584, -1.3680683252320445, 1.6295599265742131, 0.6393374094534244]","[-0.014210394346416737, -0.19318511889746287, 0.9404789590425391]",0.0,False
311,"[0.21010659841382237, 1.0215698784353122, -0.21882801672201382, -1.776255103498068, -1.3752256212241734, 1.619923253090268, 0.6301164667909354]","[-0.018178622031226537, -0.20386541247340562, 0.9479244825213393]",0.0,False
312,"[0.2023851986659243, 1.0330393998665501, -0.23608450502381217, -1.7570158433823446, -1.3614775176744804, 1.6018271712876349, 0.621216163723377]","[-0.0200344532316781, -0.21718796773200771, 0.9536945888546154]",0.0,False
313,"[0.19524107778485267, 1.0569705732545251, -0.24483813934379076, -1.7295751162011246, -1.33476736393063, 1.5694657305418658, 0.5904807319229104]","[-0.02484253193544565, -0.2266453171137246, 0.9544438630871707]",0.0,False
314,"[0.19317561753191495, 1.0763865927895004, -0.22511386279123563, -1.6915099792369153, -1.354314203451797, 1.5362499819297541, 0.5521420948230807]","[-0.014107883575744976, -0.21875362396790612, 0.9552368358614156]",0.0,False
315,"[0.2029748559154351, 1.0867572961124425, -0.21436424416974886, -1.6816266377142728, -1.4226394504146311, 1.5084354565077838, 0.5256487994035735]","[0.0006267496186935272, -0.20885057665011336, 0.9599051584166458]",0.0,False
316,"[0.2142511791453437, 1.0841181393766661, -0.23219931457949428, -1.6988353227569222, -1.4516479075040933, 1.4794444232299744, 0.5265799313296979]","[-9.962998567510182e-05, -0.21312344004732492, 0.9706028811914542]",0.0,False
317,"[0.2210957549613367, 1.0857689401080723, -0.2589487335881423, -1.704491654465932, -1.4599441986889963, 1.452105332320773, 0.556698091065693]","[-0.0033781607733375033, -0.22379679875843572, 0.9828769985600936]",0.0,False
318,"[0.2194152810751225, 1.0931609887325562, -0.25834600543012404, -1.6927710816056247, -1.4636001317385652, 1.434496406534967, 0.6046504913249994]","[-0.001967574981573807, -0.22475635948166778, 0.9858851127760392]",0.0,False
319,"[0.21456066770692314, 1.0956959004442972, -0.24393653378937513, -1.6951601417218787, -1.4723091618269109, 1.4284715848740992, 0.648435201140926]","[-0.002375964251307705, -0.22084023665686867, 0.9818126592102001]",0.0,False
320,"[0.21021765056612393, 1.0960384100852611, -0.23290751867796666, -1.7026605294851556, -1.444271217627232, 1.4150022778115983, 0.6926087583828013]","[-0.012034257140741075, -0.21912996676034718, 0.9774043730256239]",0.0,False
321,"[0.19817556249250404, 1.0972146884100855, -0.2161642752359748, -1.6958459825878236, -1.3798677602535552, 1.4082572699707803, 0.7288295672569246]","[-0.02494970197215089, -0.2172879392825286, 0.9698645566219743]",0.0,False
322,"[0.18966488368315265, 1.0954965179228753, -0.19658621037301788, -1.6939711560254775, -1.3783761474301468, 1.4204545409442737, 0.7388697626228904]","[-0.024594573934613805, -0.21195932803188852, 0.9627403025317485]",0.0,False
323,"[0.1836241647070814, 1.0945386918486604, -0.20111301191616932, -1.6972090330048066, -1.3803709917019096, 1.4303440268054957, 0.7332020462442435]","[-0.025430477016637212, -0.21651121979985144, 0.9617400323665671]",0.0,False
324,"[0.18288215824484563, 1.0924071859913995, -0.2003637899579743, -1.6995288960192056, -1.3958513633692604, 1.4303790848428313, 0.7429824824537548]","[-0.023171851222662403, -0.21758632960067054, 0.9633996265266995]",0.0,False
325,"[0.1852322483235621, 1.0916173714692832, -0.20681648929725874, -1.7071872838801654, -1.4540557010822428, 1.4255117284412282, 0.7589082918401097]","[-0.014810336681887974, -0.2194133301203824, 0.9693207805410367]",0.0,False
326,"[0.18316039454325173, 1.0986598777302528, -0.21456950486031112, -1.716686940729356, -1.4667089694882596, 1.4123468143845757, 0.7556985116427134]","[-0.018953516427482317, -0.22584262513543563, 0.9702410255321434]",0.0,False
327,"[0.1778314150865166, 1.1071619698549222, -0.20068869059124753, -1.7293759135881976, -1.4639295544065059, 1.4001628771178056, 0.7324028576913134]","[-0.028251966863485616, -0.2238105201782447, 0.9623839550471744]",0.0,False
328,"[0.17410829235693798, 1.1103915071662744, -0.1997540657213996, -1.7209865219289948, -1.442940111292041, 1.3966918151600982, 0.7183174529380076]","[-0.03146602845851517, -0.22480610491790398, 0.9607081628998897]",0.0,False
329,"[0.1785572336968905, 1.1152552191872265, -0.19442821367536398, -1.6997646991128954, -1.4380541508043332, 1.3964908413379646, 0.7117389823330685]","[-0.02467353532069173, -0.2191678938929366, 0.9609751918621193]",0.0,False
330,"[0.17646852812649477, 1.1242335666376126, -0.19085983799465578, -1.6740756313733913, -1.406461961303469, 1.4230514299624435, 0.6981030858480569]","[-0.021383323705070498, -0.2160338214186066, 0.9528541061366338]",0.0,False
331,"[0.1670867726647152, 1.1290883155269837, -0.19359735292044414, -1.6350967212676144, -1.3253696338071808, 1.4481948243086769, 0.6892727392616257]","[-0.02325177485452772, -0.2182202457401468, 0.9467691292096148]",0.0,False
332,"[0.16668373451488874, 1.1260889436113548, -0.1929873759643999, -1.5913857068733221, -1.2901763796964176, 1.4497535421434724, 0.6919533282914181]","[-0.012454277830999956, -0.214420895356422, 0.9527864984292694]",0.0,False
333,"[0.17677552394781298, 1.1353542948644078, -0.19206647466772334, -1.5897369880952545, -1.333570416555291, 1.4337584831006573, 0.6913465915739905]","[-0.004919702519205902, -0.21006175213253075, 0.9559928913498578]",0.0,False
334,"[0.189227050537149, 1.1517244203987937, -0.1813401354859465, -1.613569501892061, -1.3906445222639936, 1.4221888542389145, 0.7027312650287737]","[-0.005898634842975776, -0.20183359322386824, 0.9474309242381062]",0.0,False
335,"[0.20678515601078962, 1.158594660543079, -0.18541969275046796, -1.6327107691315896, -1.4262251225670892, 1.4165722846498836, 0.7427730906334146]","[-0.005386695645903343, -0.19585555550359013, 0.9446398754981944]",0.0,False
336,"[0.2273699999096373, 1.159166097421739, -0.2004720717501751, -1.6565732903340424, -1.4479673473326593, 1.3976694623831458, 0.8030748607912523]","[-0.007862174348367794, -0.19414523031186137, 0.9495138097703905]",0.0,False
337,"[0.23684158634810865, 1.1602050431440365, -0.20088969729003062, -1.6849709519350964, -1.4174331985534345, 1.38621586989186, 0.8534129046909931]","[-0.02375961071537986, -0.19263731721299449, 0.9447133420114986]",0.0,False
338,"[0.24460280444408622, 1.1604544537816992, -0.20025072504429073, -1.7018847400738284, -1.4150785068314233, 1.3949703290223148, 0.8980157118083839]","[-0.02967601770282341, -0.18966126807093248, 0.9392587567571606]",0.0,False
339,"[0.24528053670622305, 1.1697691714362979, -0.21785150985679083, -1.6992853447864023, -1.4130257037319678, 1.4167104423224468, 0.9549062262985439]","[-0.0303645182185901, -0.1971286169938627, 0.935795460708433]",0.0,False
340,"[0.24720140959203823, 1.1890224475894633, -0.2409461681893479, -1.6885931726812793, -1.4439768853375676, 1.4336628639801354, 0.9852373712671604]","[-0.024679171416882025, -0.20706485814032152, 0.933770302621516]",0.0,False
341,"[0.24858132801711358, 1.1972041350190188, -0.2566777875219064, -1.6862309008241718, -1.4638970601888919, 1.4559194537595206, 0.9989445682224977]","[-0.020299712834835573, -0.21334152740208637, 0.9318148901622096]",0.0,False
342,"[0.25334750844460147, 1.1958659514813594, -0.25518766842707497, -1.7021000555619759, -1.5052727589407937, 1.4822980194124793, 0.9977332143333657]","[-0.015633391876716526, -0.21037691825077875, 0.926123245217823]",0.0,False
343,"[0.2600488480638879, 1.1921675874117295, -0.25333497861124926, -1.7203988480202954, -1.5593985004029134, 1.49153020693614, 0.9697101703742149]","[-0.009362519852393952, -0.2051080119957661, 0.9246243474679962]",0.0,False
344,"[0.26590231222003685, 1.1875299810735735, -0.265772682515826, -1.7266338912931487, -1.6050963108632397, 1.491269304944196, 0.9218265460388708]","[-0.00033588162836329163, -0.2058235643569663, 0.931493655136804]",0.0,False
345,"[0.27454847678546196, 1.1837659726303396, -0.29177639165014824, -1.741523070293436, -1.6671480608101705, 1.4820262487073068, 0.872514973736182]","[0.008486978325161293, -0.21146095800307202, 0.9436394537366607]",0.0,False
346,"[0.27630852037236864, 1.187128312713758, -0.3101386478415263, -1.7334297522427773, -1.7344251108617879, 1.484701480874166, 0.8488186603791361]","[0.02361490634182603, -0.2139923805426484, 0.9521102062701761]",0.0,False
347,"[0.271234931692688, 1.2016860634743445, -0.33223394582423266, -1.6972978428490515, -1.8043527738217904, 1.49746026485908, 0.854108379814026]","[0.046241636046873466, -0.21776337639786889, 0.959838734473504]",0.0,False
348,"[0.26839516658206, 1.2117062862237555, -0.3486279925666782, -1.6836165369846874, -1.864959618389415, 1.497080388693151, 0.8861384796002449]","[0.059761162808075294, -0.2205525180058646, 0.9657884842451876]",0.0,False
349,"[0.263311235291674, 1.2171463848917852, -0.355981997067935, -1.6854117132366657, -1.9266005311825345, 1.5087917424091637, 0.9148659027543409]","[0.06771455288974904, -0.22127567623290764, 0.9644679850305895]",0.0,False
350,"[0.2571596308809996, 1.2174036791378737, -0.3488279010835018, -1.671935120564737, -1.926978523753658, 1.5238457584901366, 0.943342350268686]","[0.0723411534442604, -0.22000486953889958, 0.9617489320956281]",0.0,False
351,"[0.24714200002461298, 1.2110707331883768, -0.3262572749417492, -1.6529957005293534, -1.8904789303080411, 1.5403410293849074, 0.9520373503377306]","[0.0735828562643058, -0.216100318324719, 0.957922525635499]",0.0,False
352,"[0.23905096087424357, 1.2020048870088493, -0.3031044774558869, -1.644654278285477, -1.8842704501635257, 1.5553153808254083, 0.9578705638580028]","[0.07733191341336525, -0.20869342134228275, 0.9539433150919676]",0.0,False
353,"[0.23957636690160006, 1.1889395158124423, -0.2949042005865966, -1.6506860314864102, -1.9023902097484344, 1.5554663779506979, 0.990155241107779]","[0.08194530700524522, -0.2021733949247318, 0.9573411091252161]",0.0,False
354,"[0.2367759753710081, 1.1852002382447968, -0.28304572711286946, -1.6712267931858158, -1.9520355515088086, 1.556377790903499, 1.0392279259695005]","[0.08333420445940479, -0.1950939401695967, 0.9524908800211855]",0.0,False
355,"[0.22415575425928166, 1.178682184523588, -0.2709848315101017, -1.7038806685043215, -1.9765476413971104, 1.5689240025914626, 1.1053936897511092]","[0.07484159378537922, -0.19699007162415128, 0.9412520363735413]",0.0,False
356,"[0.21388219925416005, 1.1671936705947878, -0.28092495192480643, -1.7288777874521755, -1.9658690789970394, 1.5845740561882173, 1.1522509714877405]","[0.06424292765690766, -0.21091729984994562, 0.9398703822768167]",0.0,False
357,"[0.21266797015626088, 1.1563102857380128, -0.29492463871078206, -1.7313319624237313, -1.9223813350473866, 1.588606202760532, 1.1587284875438404]","[0.05812054845489531, -0.22320952955881082, 0.9474121137002968]",0.0,False
358,"[0.22126403586358778, 1.1582196535588105, -0.30074652868034646, -1.7111236839356956, -1.9237623199901834, 1.5732687244691723, 1.1617331143699654]","[0.06667672689071802, -0.21960926713291584, 0.9570484519311888]",0.0,False
359,"[0.22626992862208595, 1.1626730446098095, -0.28465432299390375, -1.7186207636480455, -1.9058694261169422, 1.556299428560973, 1.1651794613549535]","[0.06150177601123184, -0.21165748747432034, 0.9513896260008657]",0.0,False
360,"[0.23021938087284993, 1.1555665693412778, -0.2710479247723325, -1.7309690210443434, -1.8591528199041873, 1.54425148518541, 1.1510749429245242]","[0.05075434450137414, -0.20774193131150193, 0.9481288771006031]",0.0,False
361,"[0.24038254755585292, 1.144069355749563, -0.2804136845145367, -1.7445354891417328, -1.8335951639105768, 1.523235574659408, 1.1216950401179673]","[0.045062891322505905, -0.20973919627696602, 0.9572524615367528]",0.0,False
362,"[0.24637687569220398, 1.1371012696935099, -0.2898929452173816, -1.7457529824858067, -1.7859872589183632, 1.4959657887166855, 1.101151306374583]","[0.037806398000008845, -0.2151429833882398, 0.9678968331286244]",0.0,False
363,"[0.24185394406169206, 1.150525848416038, -0.2843356559717722, -1.7265777970866214, -1.7606348441747677, 1.481281097417544, 1.079631094917296]","[0.035098176009860343, -0.21633318676348884, 0.9663093905090289]",0.0,False
364,"[0.23846742483094818, 1.1560858064195816, -0.2567645019429623, -1.7221463020519856, -1.7555379063389498, 1.4865832478442502, 1.0504893313134456]","[0.03462121674769306, -0.20558180627008674, 0.9544710811008716]",0.0,False
365,"[0.23570124578775342, 1.1478690230196869, -0.23180348131970302, -1.7089298073116734, -1.7364109940623638, 1.4946689565471523, 1.038281233304347]","[0.038388482056691875, -0.19355922234856743, 0.9511039348969721]",0.0,False
366,"[0.23319385925033315, 1.1400392846697636, -0.23838356617524684, -1.6858519438247432, -1.743382760607149, 1.4990827420084056, 1.050044700935753]","[0.050265373929008636, -0.19404968525137994, 0.9618796836182227]",0.0,False
367,"[0.2332206543385461, 1.1304818585409409, -0.24496608669406397, -1.6985020909947552, -1.7679770875367713, 1.507817385795439, 1.0590929215261247]","[0.05343663038881767, -0.1963426386488178, 0.9661872172301236]",0.0,False
368,"[0.23522618537649262, 1.1079940005113427, -0.23367118667378486, -1.7243709411409243, -1.7897888035472491, 1.5317912266742262, 1.0695636257610877]","[0.055123852766262395, -0.18837385350047223, 0.9644615214497094]",0.0,False
369,"[0.23499279318940378, 1.0719493659381434, -0.23270631956270882, -1.7526742296058102, -1.777835693677657, 1.5531086882291263, 1.0785981074201973]","[0.05280417639904915, -0.18802056825537275, 0.9711040534932377]",0.0,False
370,"[0.23504234604653582, 1.0465216736315923, -0.24712025006502983, -1.7749181308157103, -1.7913677978458105, 1.5584568240492058, 1.0960452314641163]","[0.05259956948030918, -0.19485444214174066, 0.9829805411870195]",0.0,False
371,"[0.23666632264775003, 1.0440633728416309, -0.26884908924693474, -1.8029073512495681, -1.8596927025079213, 1.557395578558247, 1.1183835930227168]","[0.0537582822606404, -0.20239522757699016, 0.9871917244081623]",0.0,False
